28, 3.53847551223283E+0002, 4.55040000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.55040000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.74300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.80740000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
29, 3.53854789456592E+0002, 4.53010000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.53010000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.82670000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.70340000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
30, 3.53862057060514E+0002, 4.54740000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.54740000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.80290000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74450000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
31, 3.53869354036318E+0002, 4.50160000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.50160000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.77420000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72740000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
32, 3.53876680385278E+0002, 4.55190000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.55190000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.85330000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.69860000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
33, 3.53884036108662E+0002, 4.57320000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.57320000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.82240000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75080000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
34, 3.53891421207741E+0002, 4.52380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.52380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.79360000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73020000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
35, 3.53898835683788E+0002, 4.53020000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.53020000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.77120000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75900000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
36, 3.53906279538071E+0002, 4.49390000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.49390000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.78630000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.70760000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
37, 3.53913752771863E+0002, 4.44720000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.44720000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.74210000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.70510000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
38, 3.53921255386434E+0002, 4.51960000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.51960000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.78570000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73390000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
39, 3.53928787383054E+0002, 4.50380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.50380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.80480000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.69900000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
40, 3.53936348762995E+0002, 4.48320000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.48320000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.75220000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
41, 3.53943939527527E+0002, 4.48820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.48820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.80480000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.68340000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
42, 3.53951559677921E+0002, 4.53200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.53200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.81320000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.71880000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
43, 3.53959209215448E+0002, 4.53800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.53800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.80210000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73590000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
44, 3.53966888141379E+0002, 4.50410000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.50410000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.80210000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.70200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
45, 3.53974596456983E+0002, 4.54150000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.54150000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.78690000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75460000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
46, 3.53982334163533E+0002, 4.54660000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.54660000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.86080000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.68580000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
47, 3.53990101262299E+0002, 4.61230000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.61230000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.87460000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73770000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
48, 3.53997897754552E+0002, 4.53560000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.53560000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.81180000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
