28, 3.53847551223283E+0002, 5.07190000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.07190000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.22920000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.84270000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
29, 3.53854789456592E+0002, 5.01310000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.01310000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.24820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76490000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
30, 3.53862057060514E+0002, 5.07130000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.07130000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.26620000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.80510000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
31, 3.53869354036318E+0002, 4.99420000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.99420000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.23940000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75480000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
32, 3.53876680385278E+0002, 5.05040000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.05040000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.31080000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73960000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
33, 3.53884036108662E+0002, 5.10920000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.10920000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.31220000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.79700000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
34, 3.53891421207741E+0002, 5.05740000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.05740000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.26140000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.79600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
35, 3.53898835683788E+0002, 5.05850000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.05850000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.28710000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77140000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
36, 3.53906279538071E+0002, 4.97790000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.97790000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.24450000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73340000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
37, 3.53913752771863E+0002, 5.00210000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.00210000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.28520000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.71690000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
38, 3.53921255386434E+0002, 5.01840000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.01840000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.25720000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76120000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
39, 3.53928787383054E+0002, 5.02750000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.02750000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.27100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75650000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
40, 3.53936348762995E+0002, 5.04940000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.04940000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.28450000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76490000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
41, 3.53943939527527E+0002, 4.98120000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.98120000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.22820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
42, 3.53951559677921E+0002, 5.02460000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.02460000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.26560000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75900000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
43, 3.53959209215448E+0002, 5.00120000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.00120000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.22360000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77760000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
44, 3.53966888141379E+0002, 4.94600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.94600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.18580000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76020000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
45, 3.53974596456983E+0002, 4.98010000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.98010000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.19390000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.78620000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
46, 3.53982334163533E+0002, 4.93200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.93200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.14330000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.78870000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
47, 3.53990101262299E+0002, 5.03260000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.03260000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.23700000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.79560000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
48, 3.53997897754552E+0002, 4.97350000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.97350000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.21990000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75360000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
